# #JD, mag, error
1.841319458140060306e+01,9.979218125201886336e-01,1.995843625040377278e-03
1.842013902589678764e+01,9.999956953566467854e-01,1.999991390713293758e-03
1.842708347039297223e+01,9.955481771729896012e-01,1.991096354345979133e-03
1.843402791488915682e+01,9.992441963523526205e-01,1.998488392704705213e-03
1.844097235938534141e+01,1.003215290751770405e+00,2.006430581503540651e-03
1.844791680388152599e+01,9.985758691840522783e-01,1.997151738368104466e-03
1.845486124837771058e+01,1.000586052236504875e+00,2.001172104473009951e-03
1.846180569287389517e+01,9.979406494795405314e-01,1.995881298959081146e-03
1.846875013737007976e+01,1.000532221226145824e+00,2.001064442452291699e-03
1.847569458186626434e+01,1.000824004663720901e+00,2.001648009327441999e-03
1.848263902636244893e+01,9.990471718110697230e-01,1.998094343622139595e-03
1.848958347085863352e+01,9.949280725938149939e-01,1.989856145187630064e-03
1.849652791535481811e+01,9.994168105488843157e-01,1.998833621097768475e-03
1.850347235985100269e+01,9.986206551975649326e-01,1.997241310395130032e-03
1.851041680434718728e+01,1.001543509733322956e+00,2.003087019466645927e-03
1.851736124884337187e+01,1.000583067037639218e+00,2.001166134075278626e-03
1.852430569333955646e+01,9.963017145555170817e-01,1.992603429111034375e-03
1.853125013783574104e+01,9.993435721976052788e-01,1.998687144395210492e-03
1.853819458233192563e+01,1.001937747894828146e+00,2.003875495789656305e-03
1.854513902682811022e+01,9.993853838426267622e-01,1.998770767685253448e-03
1.855208347132429481e+01,9.965132962936821270e-01,1.993026592587364334e-03
1.855902791582047939e+01,9.998501781171835745e-01,1.999700356234367180e-03
1.856597236031666398e+01,9.969534024163114738e-01,1.993906804832623007e-03
1.857291680481284857e+01,1.000296043224777387e+00,2.000592086449554802e-03
1.857986124930903316e+01,1.001820075216137473e+00,2.003640150432274818e-03
1.858680569380521774e+01,9.982010926037198084e-01,1.996402185207439648e-03
1.859375013830140233e+01,1.001828097143297569e+00,2.003656194286594985e-03
1.860069458279758692e+01,1.001671019257219797e+00,2.003342038514439438e-03
1.860763902729377151e+01,9.993308437782409959e-01,1.998661687556481902e-03
1.861458347178995609e+01,1.001121831054397227e+00,2.002243662108794345e-03
1.862152791628614068e+01,1.001322107728807476e+00,2.002644215457614896e-03
1.862847236078232527e+01,1.000474502173001712e+00,2.000949004346003288e-03
1.863541680527850986e+01,1.003157949290950812e+00,2.006315898581901864e-03
1.864236124977469444e+01,1.000911866133120220e+00,2.001823732266240496e-03
1.864930569427087903e+01,9.997871277549083002e-01,1.999574255509816486e-03
1.865625013876706362e+01,9.998211015954853176e-01,1.999642203190970819e-03
1.866319458326324821e+01,9.984559813226197011e-01,1.996911962645239649e-03
1.867013902775943279e+01,1.001926088707708162e+00,2.003852177415416536e-03
1.867708347225561738e+01,9.969719649192193556e-01,1.993943929838438642e-03
1.868402791675180197e+01,1.000458117654010382e+00,2.000916235308020617e-03
1.869097236124798656e+01,9.975674590978845790e-01,1.995134918195769387e-03
1.869791680574417114e+01,9.999474272601970304e-01,1.999894854520394005e-03
1.870486125024035573e+01,1.000672540087342632e+00,2.001345080174685327e-03
1.871180569473654032e+01,9.988450040952674414e-01,1.997690008190534938e-03
1.871875013923272491e+01,1.002982104414336995e+00,2.005964208828674242e-03
1.872569458372890949e+01,1.001988930692548241e+00,2.003977861385096600e-03
1.873263902822509408e+01,1.000368605402262911e+00,2.000737210804526007e-03
1.873958347272127867e+01,1.001315617262968249e+00,2.002631234525936374e-03
1.874652791721746325e+01,9.987035690889810580e-01,1.997407138177962217e-03
1.875347236171364784e+01,1.001229333285106771e+00,2.002458666570213451e-03
1.876041680620983243e+01,1.000472161191749976e+00,2.000944322383499830e-03
1.876736125070601702e+01,9.978935064730274362e-01,1.995787012946054987e-03
1.877430569520220160e+01,1.005981697539348962e+00,2.011963395078697914e-03
1.878125013969838619e+01,1.003088364306748526e+00,2.006176728613496933e-03
1.878819458419457078e+01,9.988834613123284134e-01,1.997766922624657007e-03
1.879513902869075537e+01,1.001639921465114380e+00,2.003279842930228826e-03
1.880208347318693995e+01,9.991692137218308734e-01,1.998338427443661740e-03
1.880902791768312454e+01,9.970170613725446440e-01,1.994034122745089264e-03
1.881597236217930913e+01,1.003197666254566078e+00,2.006395332509132001e-03
1.882291680667549372e+01,1.000519240739056848e+00,2.001038481478113577e-03
1.882986125117167830e+01,1.002128253902625055e+00,2.004256507805249939e-03
1.883680569566786289e+01,1.000717380954897040e+00,2.001434761909794222e-03
1.884375014016404748e+01,9.994613519697735926e-01,1.998922703939547043e-03
1.885069458466023207e+01,1.000168679856697107e+00,2.000337359713394089e-03
1.885763902915641665e+01,1.000258861004064803e+00,2.000517722008129766e-03
1.886458347365260124e+01,9.980016973416137027e-01,1.996003394683227607e-03
1.887152791814878583e+01,9.955525556699561518e-01,1.991105111339912508e-03
1.887847236264497042e+01,1.002122223728189265e+00,2.004244447456378451e-03
1.888541680714115500e+01,1.003893159589930528e+00,2.007786319179861046e-03
1.889236125163733959e+01,1.000213539853933353e+00,2.000427079707866544e-03
1.889930569613352418e+01,1.000011477493632839e+00,2.000022954987265653e-03
1.890625014062970877e+01,9.977868140154139143e-01,1.995573628030827915e-03
1.891319458512589335e+01,1.000826307062278486e+00,2.001652614124557229e-03
1.892013902962207794e+01,1.002616277759636132e+00,2.005232555519272097e-03
1.892708347411826253e+01,9.998409376605413845e-01,1.999681875321082658e-03
1.893402791861444712e+01,1.000724162937612016e+00,2.001448325875224230e-03
1.894097236311063170e+01,1.000405145954600172e+00,2.000810291909200372e-03
1.894791680760681629e+01,9.944199826578975498e-01,1.988839965315795238e-03
1.895486125210300088e+01,9.998065891267985394e-01,1.999613178253597124e-03
1.896180569659918547e+01,1.002278686708213407e+00,2.004557373416426813e-03
1.896875014109537005e+01,9.967623950351255369e-01,1.993524790070250966e-03
1.897569458559155464e+01,9.974778815857975323e-01,1.994955763171595009e-03
1.898263903008773923e+01,9.976571344314090206e-01,1.995314268862818062e-03
1.898958347458392382e+01,9.983469858436113675e-01,1.996693971687222777e-03
1.899652791908010840e+01,9.989730868632509253e-01,1.997946173726501944e-03
1.900347236357629299e+01,9.981671750777847407e-01,1.996334350155569686e-03
1.901041680807247758e+01,1.004281739275348029e+00,2.008563478550696134e-03
1.901736125256866217e+01,9.975226098014901011e-01,1.995045219602980310e-03
1.902430569706484675e+01,1.001111289690155282e+00,2.002222579380310771e-03
1.903125014156103134e+01,9.996950743753573176e-01,1.999390148750714632e-03
1.903819458605721593e+01,1.002051001090531468e+00,2.004102002181062849e-03
1.904513903055340052e+01,9.997059012062355920e-01,1.999411802412471087e-03
1.905208347504958510e+01,9.995770869879883058e-01,1.999154173975976802e-03
1.905902791954576969e+01,1.000486240124011772e+00,2.000972480248023374e-03
1.906597236404195428e+01,1.002309537214004287e+00,2.004619074428008480e-03
1.907291680853813887e+01,9.999902693923374830e-01,1.999980538784675022e-03
1.907986125303432345e+01,9.987507635129305728e-01,1.997501527025861371e-03
1.908680569753050804e+01,9.988180378444209140e-01,1.997636075688842029e-03
1.909375014202669263e+01,1.000604828161875792e+00,2.001209656323751744e-03
1.910069458652287722e+01,9.941269822840035353e-01,1.988253964568007220e-03
1.910763903101906180e+01,9.991867989093193847e-01,1.998373597818638679e-03
1.911458347551524639e+01,9.993047770151690656e-01,1.998609554030338249e-03
1.912152792001143098e+01,1.002872154432641771e+00,2.005744308865283453e-03
1.912847236450761557e+01,1.001291322386337335e+00,2.002582644772674635e-03
1.913541680900380015e+01,1.002242726562749153e+00,2.004485453125498355e-03
1.914236125349998474e+01,1.000123389549089525e+00,2.000246779098178995e-03
1.914930569799616933e+01,1.001120074566598017e+00,2.002240149133195993e-03
1.915625014249235392e+01,9.978065974385574854e-01,1.995613194877115127e-03
1.916319458698853850e+01,1.000718639556637424e+00,2.001437279113275035e-03
1.917013903148472309e+01,9.993907129779079357e-01,1.998781425955816014e-03
1.917708347598090768e+01,9.985946005565364825e-01,1.997189201113073152e-03
1.918402792047709227e+01,1.004309836472796480e+00,2.008619672945593029e-03
1.919097236497327685e+01,9.974073393703583035e-01,1.994814678740716545e-03
1.919791680946946144e+01,9.967405143377922050e-01,1.993481028675584549e-03
1.920486125396564603e+01,9.975238585074662767e-01,1.995047717014932463e-03
1.921180569846183062e+01,9.990979799599680744e-01,1.998195959919935993e-03
1.921875014295801520e+01,9.985288300603326617e-01,1.997057660120665160e-03
1.922569458745419979e+01,9.970417484221444360e-01,1.994083496844289028e-03
1.923263903195038438e+01,9.987932389562668156e-01,1.997586477912533746e-03
1.923958347644656897e+01,9.963018603550379826e-01,1.992603720710076163e-03
1.924652792094275355e+01,9.983271149485698492e-01,1.996654229897139570e-03
1.925347236543893814e+01,9.960011626785011396e-01,1.992002325357002286e-03
1.926041680993512273e+01,9.993819355369939483e-01,1.998763871073987869e-03
1.926736125443130732e+01,9.976714109709270417e-01,1.995342821941854198e-03
1.927430569892749190e+01,1.000354590255595477e+00,2.000709180511190885e-03
1.928125014342367649e+01,9.995501523766812113e-01,1.999100304753362485e-03
1.928819458791986108e+01,1.000788387906788257e+00,2.001576775813576712e-03
1.929513903241604567e+01,1.000280922716481724e+00,2.000561845432963313e-03
1.930208347691223025e+01,1.001232783550523697e+00,2.002465567101047259e-03
1.930902792140841484e+01,9.990373377295308499e-01,1.998074675459061804e-03
1.931597236590459943e+01,1.000959746322158894e+00,2.001919492644317709e-03
1.932291681040078402e+01,1.000847394869084583e+00,2.001694789738169000e-03
1.932986125489696860e+01,9.991750021445563457e-01,1.998350004289112768e-03
1.933680569939315319e+01,1.000908238625830116e+00,2.001816477251660079e-03
1.934375014388933778e+01,9.984127201939129170e-01,1.996825440387825848e-03
1.935069458838552237e+01,1.000092646431024246e+00,2.000185292862048658e-03
1.935763903288170695e+01,1.000011666547609535e+00,2.000023333095219021e-03
1.936458347737789154e+01,1.002319726423398061e+00,2.004639452846795986e-03
1.937152792187407613e+01,1.003033400623254634e+00,2.006066801246509171e-03
1.937847236637026072e+01,1.000433001039613856e+00,2.000866002079227865e-03
1.938541681086644530e+01,9.968648552317266320e-01,1.993729710463453333e-03
1.939236125536262989e+01,9.974771689122295948e-01,1.994954337824459117e-03
1.939930569985881448e+01,1.001280696667697034e+00,2.002561393335394128e-03
1.940625014435499907e+01,9.977505483632662653e-01,1.995501096726532385e-03
1.941319458885118365e+01,9.993425975774652414e-01,1.998685195154930455e-03
1.942013903334736824e+01,1.002819336244266779e+00,2.005638672488533735e-03
1.942708347784355283e+01,1.000537413652236918e+00,2.001074827304473881e-03
1.943402792233973742e+01,1.001934402422675063e+00,2.003868804845350318e-03
1.944097236683592200e+01,9.987982023328675352e-01,1.997596404665735303e-03
1.944791681133210659e+01,1.000527011965843149e+00,2.001054023931686434e-03
1.945486125582829118e+01,1.001074848649776916e+00,2.002149697299553978e-03
1.946180570032447577e+01,1.001748922967833799e+00,2.003497845935667786e-03
1.946875014482066035e+01,9.985315520274697931e-01,1.997063104054939454e-03
1.947569458931684494e+01,9.956717855022553243e-01,1.991343571004510621e-03
1.948263903381302953e+01,1.001018259016812406e+00,2.002036518033624684e-03
1.948958347830921412e+01,1.001488785935061188e+00,2.002977571870122406e-03
1.949652792280539870e+01,9.995120751602721842e-01,1.999024150320544493e-03
1.950347236730158329e+01,1.001041847086525882e+00,2.002083694173051927e-03
1.951041681179776788e+01,1.001125454255790137e+00,2.002250908511580326e-03
1.951736125629395247e+01,9.998753451908672929e-01,1.999750690381734645e-03
1.952430570079013705e+01,9.973849553929708955e-01,1.994769910785941860e-03
1.953125014528632164e+01,1.000303252549998634e+00,2.000606505099997243e-03
1.953819458978250623e+01,1.000122440280523328e+00,2.000244880561046802e-03
1.954513903427869081e+01,9.977940636345716818e-01,1.995588127269143537e-03
1.955208347877487540e+01,1.002885757485127094e+00,2.005771514970254316e-03
1.955902792327105999e+01,9.977804051227893156e-01,1.995560810245578486e-03
1.956597236776724458e+01,1.000754552621888838e+00,2.001509105243777509e-03
1.957291681226342916e+01,1.000644132777856576e+00,2.001288265555713208e-03
1.957986125675961375e+01,9.994868312616160821e-01,1.998973662523232265e-03
1.958680570125579834e+01,9.980532770359911154e-01,1.996106554071982401e-03
1.959375014575198293e+01,1.001450529840476111e+00,2.002901059680952094e-03
1.960069459024816751e+01,9.979659538339132885e-01,1.995931907667826584e-03
1.960763903474435210e+01,9.986400652532929634e-01,1.997280130506586156e-03
1.961458347924053669e+01,1.003224253204800354e+00,2.006448506409600537e-03
1.962152792373672128e+01,9.993088180145396349e-01,1.998617636029079506e-03
1.962847236823290586e+01,9.995744469322154213e-01,1.999148893864430895e-03
1.963541681272909045e+01,1.002978173918111837e+00,2.005956347836223511e-03
1.964236125722527504e+01,1.000983367819907155e+00,2.001966735639814244e-03
1.964930570172145963e+01,1.003051495334913445e+00,2.006102990669827047e-03
1.965625014621764421e+01,1.003913008377602889e+00,2.007826016755205611e-03
1.966319459071382880e+01,1.000013944362736051e+00,2.000027888725472262e-03
1.967013903521001339e+01,9.968838083931295113e-01,1.993767616786259241e-03
1.967708347970619798e+01,1.000248816663470652e+00,2.000497633326941190e-03
1.968402792420238256e+01,9.991934672442079890e-01,1.998386934488415902e-03
1.969097236869856715e+01,1.002326968297302168e+00,2.004653936594604294e-03
1.969791681319475174e+01,1.000947800971749402e+00,2.001895601943499015e-03
1.970486125769093633e+01,1.001252782458734059e+00,2.002505564917468183e-03
1.971180570218712091e+01,1.001327628627597388e+00,2.002655257255194898e-03
1.971875014668330550e+01,1.000529998091939765e+00,2.001059996183879655e-03
1.972569459117949009e+01,1.001003185435284992e+00,2.002006370870570116e-03
1.973263903567567468e+01,1.004042016772540125e+00,2.008084033545080166e-03
1.973958348017185926e+01,9.978650238369866088e-01,1.995730047673973089e-03
1.974652792466804385e+01,1.000809410122369014e+00,2.001618820244738164e-03
1.975347236916422844e+01,9.981093309965725080e-01,1.996218661993144888e-03
1.976041681366041303e+01,1.001501181764332449e+00,2.003002363528664891e-03
1.976736125815659761e+01,9.994871087536904009e-01,1.998974217507380746e-03
1.977430570265278220e+01,9.979466891888172375e-01,1.995893378377634666e-03
1.978125014714896679e+01,9.999494947773958087e-01,1.999898989554791794e-03
1.978819459164515138e+01,1.000668114820254972e+00,2.001336229640509994e-03
1.979513903614133596e+01,9.974360824825632132e-01,1.994872164965126593e-03
1.980208348063752055e+01,1.000204738924724168e+00,2.000409477849448246e-03
1.980902792513370514e+01,1.002733899128486206e+00,2.005467798256972602e-03
1.981597236962988973e+01,1.002104847922742792e+00,2.004209695845485684e-03
1.982291681412607431e+01,1.001454864016279478e+00,2.002909728032558918e-03
1.982986125862225890e+01,1.000349654302265190e+00,2.000699308604530265e-03
1.983680570311844349e+01,1.000967594879808242e+00,2.001935189759616700e-03
1.984375014761462808e+01,1.001552164611163809e+00,2.003104329222327694e-03
1.985069459211081266e+01,1.001953333814505243e+00,2.003906667629010412e-03
1.985763903660699725e+01,9.948076135866150693e-01,1.989615227173230014e-03
1.986458348110318184e+01,9.977814421998715266e-01,1.995562884399742880e-03
1.987152792559936643e+01,9.993021153820266234e-01,1.998604230764053444e-03
1.987847237009555101e+01,9.974114567420478972e-01,1.994822913484095919e-03
